2014-08-09 17:24:32,229 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x147ba1505640000 type:create cxid:0xb zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/dubbo/com.cl.privilege.api.IPrivilegeBaseApiService/consumers Error:KeeperErrorCode = NodeExists for /dubbo/com.cl.privilege.api.IPrivilegeBaseApiService/consumers
2014-08-09 17:24:32,232 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x147ba1505640000 type:create cxid:0xe zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/dubbo Error:KeeperErrorCode = NodeExists for /dubbo
2014-08-09 17:24:32,234 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x147ba1505640000 type:create cxid:0xf zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/dubbo/com.cl.privilege.api.IPrivilegeBaseApiService Error:KeeperErrorCode = NodeExists for /dubbo/com.cl.privilege.api.IPrivilegeBaseApiService
2014-08-09 17:24:32,235 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x147ba1505640000 type:create cxid:0x10 zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/dubbo/com.cl.privilege.api.IPrivilegeBaseApiService/routers Error:KeeperErrorCode = NodeExists for /dubbo/com.cl.privilege.api.IPrivilegeBaseApiService/routers
2014-08-09 17:24:32,237 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x147ba1505640000 type:create cxid:0x13 zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/dubbo Error:KeeperErrorCode = NodeExists for /dubbo
2014-08-09 17:24:32,239 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x147ba1505640000 type:create cxid:0x14 zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/dubbo/com.cl.privilege.api.IPrivilegeBaseApiService Error:KeeperErrorCode = NodeExists for /dubbo/com.cl.privilege.api.IPrivilegeBaseApiService
2014-08-09 17:24:32,240 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x147ba1505640000 type:create cxid:0x15 zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/dubbo/com.cl.privilege.api.IPrivilegeBaseApiService/configurators Error:KeeperErrorCode = NodeExists for /dubbo/com.cl.privilege.api.IPrivilegeBaseApiService/configurators
2014-08-09 17:24:36,001 - INFO  [SessionTracker:ZooKeeperServer@316] - Expiring session 0x147b9f7e5020000, timeout of 30000ms exceeded
2014-08-09 17:24:36,002 - INFO  [SessionTracker:ZooKeeperServer@316] - Expiring session 0x147b9f7e5020002, timeout of 30000ms exceeded
2014-08-09 17:24:36,002 - INFO  [SessionTracker:ZooKeeperServer@316] - Expiring session 0x147b9f7e5020001, timeout of 30000ms exceeded
2014-08-09 17:24:36,003 - INFO  [ProcessThread:-1:PrepRequestProcessor@399] - Processed session termination for sessionid: 0x147b9f7e5020000
2014-08-09 17:24:36,004 - INFO  [ProcessThread:-1:PrepRequestProcessor@399] - Processed session termination for sessionid: 0x147b9f7e5020002
2014-08-09 17:24:36,004 - INFO  [ProcessThread:-1:PrepRequestProcessor@399] - Processed session termination for sessionid: 0x147b9f7e5020001
2014-08-09 17:31:05,091 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn$Factory@251] - Accepted socket connection from /127.0.0.1:49494
2014-08-09 17:31:05,140 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@777] - Client attempting to establish new session at /127.0.0.1:49494
2014-08-09 17:31:07,233 - WARN  [SyncThread:0:FileTxnLog@321] - fsync-ing the write ahead log in SyncThread:0 took 2047ms which will adversely effect operation latency. See the ZooKeeper troubleshooting guide
2014-08-09 17:31:07,235 - INFO  [SyncThread:0:NIOServerCnxn@1580] - Established session 0x147ba1505640001 with negotiated timeout 30000 for client /127.0.0.1:49494
2014-08-09 17:31:07,352 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x147ba1505640001 type:create cxid:0x1 zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/dubbo Error:KeeperErrorCode = NodeExists for /dubbo
